bureau_id,v1,v2
141010671,3,3
141011388,7,5
1410125619,12,6
1410137817,24,6
1410146219,12,11
1410154015,11,2
141016555,13,3
1410175914,18,13
141019698,10,4
1410207118,19,9
141021694,18,1
1410227410,11,2
141023467,14,7
1410244712,16,2
1410257714,13,2
141026588,10,5
1410274213,14,2
14102820,0,1
1410297812,13,1
141030533,19,6
141031567,15,3
141032377,10,4
1410334411,7,1
141034276,16,1
141035304,10,3
141036284,4,3
1410371716,7,2
141038275,9,0
141039446,11,3
141040369,7,4
141041364,4,8
141042515,4,4
141043295,7,4
141044448,6,6
1410452810,4,0
141046231,0,8
141047303,3,2
1410483813,10,1
141049518,6,3
141050426,5,1
1410513311,4,0
141052278,11,4
1410531027,4,4
141054884,5,2
141055964,4,2
141056782,1,4
1410571039,13,0
1410589210,7,1
1410598710,12,2
141060565,11,1
1410614821,28,1
1410624929,24,3
1410635113,50,0
1410648021,33,3
1410655513,28,7
1410667620,44,7
141067597,18,5
1410685117,27,4
1410695228,29,7
141070237,9,1
1410714410,20,7
141072447,11,3
1410735414,26,5
141074186,7,0
1410757519,32,4
1410769213,12,3
141077668,15,3
141078527,11,1
1410796420,19,4
1410806618,11,3
1410815410,14,6
1410824113,16,6
141083349,6,3
141901996,7,3
14190216819,17,2
141903675,6,6
1419047313,14,4
141905405,16,1
1419066714,17,4
14190713716,25,4
1419088112,17,2
141909971,9,2
1419109815,9,3
14191111415,12,9
14191210011,17,10
1419131512,2,2
1419141557,7,1
141915985,3,6
1419161121,7,2
141917484,4,2
141918865,15,10
141919914,12,2
141920547,16,3
1419218324,49,4
14160119614,27,13
14160219028,45,20
1416038712,15,1
1416049924,14,1
1417013322,29,5
14130160,0,0
141501270,3,1
141502915,12,9
141503468,3,7
141504311,4,8
142001983,22,9
1420022276,15,2
142003655,15,2
1420041018,3,3
142005526,3,3
142006829,4,1
142007123,0,2
142008946,5,2
142009520,9,3
142010934,8,1
142011826,13,3
142012520,8,5
1420131353,7,0
1420141756,14,6
1420151053,10,4
142016815,11,3
142017125,9,4
142018522,5,2
142019436,5,8
142020224,13,8
142021824,7,0
142022738,10,2
1420231577,20,4
1420241151,12,12
142025961,19,14
1420262178,19,12
14202716101,10,2
142028549,6,2
1420291143,8,5
142030052,8,1
142031344,8,4
142032533,8,1
142033435,4,3
14203445,13,0
142035530,15,4
142036541,9,2
142037139,5,5
142038529,5,1
142039844,25,1
1420401143,18,1
1420411556,29,4
142042950,24,3
1420431441,23,2
1420441429,28,3
142045936,22,5
142046762,20,8
142047214,11,5
1420481241,9,11
1420491968,21,2
1420501455,35,6
1420512699,31,3
1420523178,29,12
1420531129,9,11
142054839,8,11
142055925,12,7
1420562485,31,5
1420571328,23,8
1420581833,19,5
142059632,2,3
1420601451,9,9
1420611252,10,2
1420621367,10,4
142063747,14,6
1420641946,12,5
142065521,19,2
142066519,15,4
1420671040,2,5
1429011288,9,5
14290211113,15,15
1429031292,8,3
142904970,6,8
1429052376,23,7
14290612110,19,8
1429071059,15,4
1429082888,32,10
1429091881,13,4
1429102183,19,4
142911538,12,5
142912524,5,0
142913333,5,8
142914224,2,3
142915134,3,3
1429161537,11,8
142917127,3,3
142601852,14,5
142602893,15,10
14260328123,36,13
14260451145,41,10
1427011821,22,0
14230126,0,1
14250123,7,6
142502530,3,8
142503347,15,5
1420011680,19,8
1420021675,20,4
142003561,12,2
142004616,5,1
142005523,4,5
142006829,5,0
142007025,0,1
142008646,6,4
142009518,10,4
142010933,9,1
1420111125,11,3
142012814,10,6
1420131250,10,1
1420141956,13,5
1420151151,10,5
142016714,11,5
142017519,11,4
142018320,8,3
142019831,7,7
142020317,17,10
1420211221,5,0
142022737,11,2
1420231282,18,4
1420241650,6,14
1420251159,17,16
1420261785,18,10
1420272292,9,6
142028647,7,2
1420291146,5,5
142030450,5,2
142031834,11,6
142032629,9,3
1420331027,5,4
142034621,11,0
142035527,15,6
142036638,11,2
142037530,9,6
142038525,8,2
142039850,18,2
142040752,12,2
1420411163,26,4
142042950,24,3
1420431050,18,2
142044833,29,4
1420451042,16,4
1420461056,20,11
142047117,9,5
1420481742,5,9
1420491861,30,1
1420501272,21,6
14205127108,21,3
1420522489,26,11
142053931,9,11
142054840,8,10
142055630,10,7
1420562089,36,9
142057741,16,8
1420581635,19,5
142059432,5,2
1420601152,11,9
142061954,8,12
142062967,36,6
142063942,16,7
1420641347,15,7
142065421,21,1
142066422,13,4
1420671037,4,6
142901892,8,6
1429027113,11,23
1429031684,11,4
1429041064,9,10
1429051684,23,6
1429068116,16,9
142907960,15,4
14290816102,29,11
1429091785,10,4
1429101194,17,5
142911540,9,6
142912526,3,0
142913433,6,6
142914521,1,5
14291546,27,4
142916646,6,13
142917327,1,2
1426011249,12,6
142602983,20,14
14260317130,41,12
14260440165,31,11
1427011922,19,1
14230125,0,2
14250125,5,6
142502823,5,10
142503353,10,4
1510014251037,0,5
15100219731,0,9
1510033211056,2,6
1510043172220,3,6
151005123921,2,12
1510061201244,2,6
1510073461821,0,4
151008120828,3,7
151009339626,2,4
151010441845,3,0
1510112343134,4,0
151012025450,4,8
151013731743,2,7
1510146171730,3,9
1510152192635,2,4
1510163331028,2,6
1510173331428,2,8
151018312525,3,4
151019016517,0,0
151020011121,2,3
151021133329,0,1
1510222121133,2,2
1510230000,0,0
151024224017,3,6
151025125958,0,4
151026738842,2,2
1510272331030,1,3
151028230535,2,0
151029044851,2,7
151030044559,5,18
151031150538,2,5
151032244841,1,6
151033351957,2,5
1510340751161,0,9
1510352571156,2,1
1510362491345,3,7
1510373201847,1,3
151038222941,2,11
1510394261637,2,9
1510402211028,1,7
151041033538,2,10
151042243123,5,10
151043253839,2,9
151044158662,2,6
1510452651447,4,8
151046147553,1,7
151047240555,1,2
1510481421142,0,10
151049043837,4,2
151050445647,2,15
1510514231224,1,9
151052337965,0,1
1510534531775,4,3
151901041946,8,2
151902051659,2,6
151903117633,1,7
151904338147,4,9
1519053291230,0,2
151906222841,4,7
151907129943,2,3
151908042333,1,5
151909240444,0,2
151910341241,0,1
151911641446,1,1
151912176567,0,0
151913128722,0,4
151914035461,2,5
151915154662,4,5
151916950538,1,1
1516011271233,4,4
1516023571758,1,5
151603431425,0,1
151604010529,1,3
1517010454,0,0
1513010002,0,0
151501718429,0,12
1515023439,0,4
151503029923,2,3
151504258943,8,6
152001539150,0,3
152002241940,2,9
152003052934,1,5
1520044281143,6,13
1520051321117,3,10
1520062321149,2,7
152007844336,2,3
152008017724,2,3
152009027439,1,5
152010129859,0,6
152011138533,3,6
15201227112,0,0
152013237736,0,8
152014013529,0,4
152015230437,1,2
1520163201333,1,9
1520174291729,0,1
152018029625,2,2
152019027925,3,11
152020233723,2,7
152021022837,1,10
152022334640,3,9
152023452553,0,4
152024252542,1,6
152025049129,2,4
1520266221326,2,2
1520277271035,2,1
1520282391053,1,3
152029278235,0,6
152030621950,7,5
152031234929,1,8
152032329826,3,7
152033231625,1,7
1520343391147,0,8
1520351501063,0,1
152036043440,3,2
152037190338,0,3
1520385341843,2,9
152039536934,1,3
152040257836,1,7
152041133717,3,1
1520423391120,1,6
1520433251041,3,4
152044133926,1,4
1520453291831,0,4
152046333436,0,2
152047340831,0,4
1520487471153,0,0
152049356646,1,1
1520500361444,0,7
1520512361244,2,4
152052023931,1,5
1520532201418,5,4
1520540221350,1,5
152055641930,2,4
1520562332149,0,6
1520572531227,4,2
1520581421633,3,6
152059428934,5,4
1520604491035,3,7
1520613221237,4,13
1520620000,0,0
1520630000,0,0
1520641301535,2,5
1529012172344,3,3
152902451936,7,5
152903123432,2,1
152904135248,0,3
152905055531,1,6
152906225241,0,2
152907237250,0,3
152908240531,1,3
152909223824,2,1
152910123248,1,2
152911020740,1,0
152912031445,0,3
152913013421,0,2
152914323633,1,3
152915138540,1,5
152916329020,1,1
152917017145,0,1
152918126043,1,2
152919139145,0,3
152920225543,3,4
1526013601572,1,3
152602849762,5,3
15260351057111,3,5
152604337658,3,3
1527011433,2,0
1523010003,0,0
152501071629,1,7
152502766927,0,5
152503327517,2,12
1510019337,25,7
1510029234,7,5
15100312155,25,5
15100424621,17,4
15100591117,21,8
15100611544,20,5
15100719721,43,2
15100813123,20,10
1510099524,39,3
151010111040,40,0
15101140634,27,0
1510127845,25,0
15101310641,34,4
151014161130,18,5
15101532528,18,3
15101641032,33,3
15101719231,30,6
1510189126,12,4
1510197612,13,0
1510202323,8,2
1510213327,29,5
1510229326,19,5
151023000,0,0
1510241216,24,9
1510258863,13,5
1510268937,40,5
15102711326,34,5
1510288531,30,5
1510298650,42,6
15103010360,41,17
1510318935,42,7
1510327546,34,10
151033151346,45,8
15103414545,82,10
15103514448,58,5
15103612943,47,8
15103718639,24,6
15103810341,21,0
15103921837,15,13
15104010331,19,6
1510418645,24,5
15104212127,35,9
151043121540,37,9
1510443761,58,6
15104522955,45,9
15104611553,40,4
1510474752,37,4
15104810446,35,11
15104912833,33,3
15105017943,46,15
15105116228,19,8
1510527663,35,4
15105316881,49,2
1519018655,35,2
1519028461,46,10
1519039230,17,7
1519043251,34,12
1519058436,24,4
1519068444,24,4
1519079536,35,2
1519085435,35,5
1519093434,50,1
1519103929,45,2
1519115148,35,4
1519123367,72,4
1519135315,31,8
1519145653,33,10
151915101162,46,3
1519166840,46,4
15160110734,26,4
15160217552,60,7
1516034322,32,4
1516044626,9,3
151701425,2,0
151301002,0,0
1515017915,25,14
151502445,7,3
1515039126,27,3
15150412938,60,7
151001159,51,6
151002135,30,9
1510031612,65,5
1510041622,29,5
151005219,24,12
1510061716,46,6
1510073416,37,5
151008188,30,11
1510092813,36,4
1510103211,57,0
1510113520,47,2
151012208,56,7
151013306,52,7
1510141815,42,7
1510152820,35,4
1510163110,36,5
1510172713,40,8
151018128,30,2
151019106,22,0
151020103,23,2
151021194,38,6
151022810,40,4
15102300,0,0
151024161,24,11
1510251711,61,8
1510262312,59,5
1510272911,33,6
151028252,44,8
1510293012,62,8
151030239,81,18
151031389,46,8
1510322811,52,11
1510333316,69,9
1510344616,80,14
1510353816,70,5
1510363513,63,8
1510371918,50,4
151038218,43,0
1510391916,43,16
151040208,32,9
151041288,45,7
151042358,30,12
1510433810,56,9
151044475,75,7
1510456611,57,6
151046398,61,6
151047295,65,5
151048376,50,13
151049368,40,5
151050498,47,16
1510512311,30,9
1510522413,77,1
1510534219,92,3
1519013312,56,5
151902257,82,10
151903148,35,8
151904232,65,12
1519051814,40,4
151906199,48,8
151907269,50,4
151908266,48,4
151909235,58,6
151910345,45,4
1519112410,51,6
1519125011,85,3
151913146,35,7
151914267,64,10
1519154310,76,3
1519162914,59,2
1516011211,55,3
1516024518,69,9
151603206,33,6
15160495,30,4
15170117,5,0
15130100,2,0
151501166,34,14
15150233,10,7
1515031113,40,2
1515043118,70,7
1520014232,45,6
1520024792,33,12
15200333107,40,11
15200442134,36,10
15200531107,14,12
15200633113,48,8
1520074944,35,4
1520081851,26,3
1520092871,33,7
1520103297,50,5
1520114062,26,12
1520121010,9,2
15201338111,33,7
1520141633,25,4
1520153354,29,5
15201626131,30,9
15201727163,31,3
1520182971,25,2
152019111511,28,17
15202040104,16,4
1520213083,29,8
1520223933,42,8
1520235685,43,6
1520244553,48,7
1520254410,33,7
15202627145,22,3
15202730142,33,3
15202832105,55,4
1520297341,39,5
15203026100,44,6
15203131122,31,6
1520323571,25,8
1520332944,24,10
15203439114,41,12
15203551104,55,5
1520364765,34,0
1520378644,35,6
15203835184,42,12
1520394296,26,5
1520406582,30,6
1520413583,17,0
15204233161,20,10
15204327143,38,4
15204428133,24,6
15204531193,26,6
1520463754,27,5
1520474573,29,2
15204855155,42,8
1520495962,39,7
15205046124,33,8
15205147134,31,7
1520522098,27,5
15205320154,19,5
15205424154,44,4
15205543131,31,4
15205625275,47,7
15205752135,27,3
15205848163,26,8
1520593965,31,3
15206052125,27,12
15206126147,33,11
152062000,0,0
152063000,0,0
15206423172,38,8
15290121242,42,3
1529025693,31,7
1529033042,25,2
1529044130,39,6
1529055333,30,9
1529062831,36,4
1529073761,48,2
1529084172,24,8
1529092971,21,2
1529103297,50,5
15291120110,37,0
1529123440,39,6
1529131450,19,2
15291418121,35,3
1529154063,36,5
1529162423,23,2
1529172212,37,2
1529181800,43,2
1529194123,37,6
1529203271,37,5
15260166164,63,5
15260256107,58,3
152603113104,101,8
15260438124,51,5
152701432,4,1
152301000,3,0
15250158115,29,11
15250255142,30,7
1525033572,11,12
152001535,50,8
152002834,48,13
152003939,41,12
1520041833,45,9
1520051434,16,10
1520061529,52,7
152007548,38,5
152008715,25,6
152009823,38,7
152010929,58,7
152011642,28,10
15201216,13,2
1520131239,32,7
152014121,24,5
152015528,37,6
1520161519,37,8
1520171924,32,5
152018730,25,2
1520191421,24,16
152020637,24,7
152021921,36,9
152022734,43,11
152023954,45,10
152024541,55,7
152025042,38,5
1520261626,26,3
1520271229,38,3
152028638,54,8
152029262,51,7
152030924,45,5
1520311333,30,7
152032926,33,8
152033728,27,9
1520341240,44,12
1520351041,68,6
1520361046,38,2
152037690,34,5
1520382138,43,9
1520391037,35,6
152040862,34,7
152041835,19,0
1520421832,20,10
1520431427,39,6
1520441132,26,5
1520451931,28,7
152046537,38,4
152047940,34,3
1520481653,47,10
152049649,54,4
1520501641,38,9
1520511544,29,12
1520521124,29,5
1520531423,19,7
1520541328,46,4
1520551341,31,7
1520562330,50,8
1520571650,32,2
1520581744,34,6
1520591036,34,4
1520601353,30,12
1520612021,38,12
15206200,0,0
15206300,0,0
1520641621,43,8
1529012120,48,3
1529021054,35,7
152903525,30,3
152904138,47,3
152905550,34,9
152906221,44,5
152907734,49,4
152908744,27,4
152909727,24,2
152910423,43,7
152911821,39,0
152912426,51,2
152913312,23,2
1529141217,36,4
152915839,38,5
152916323,24,4
152917221,39,2
152918028,41,4
152919344,38,4
1529201025,42,5
1526011757,74,6
1526021244,73,5
1526037104,118,7
1526041039,54,7
15270135,4,2
15230100,3,0
1525011061,31,12
1525021853,30,7
152503827,20,12
1610014055221,10,7
1610021543403,9,2
1610031565385,12,2
1610042750522,10,0
1610053278571,10,4
1610064372335,9,2
1610073441334,6,1
1610082562392,4,0
1610092946227,12,1
1610104545222,4,3
1610113644284,5,1
1610124468363,9,7
1610132544163,6,2
1610144542143,1,2
1610155846144,4,0
1610167255152,10,0
161017343771,3,5
1610181935223,3,6
1610192539353,3,1
1610201745263,11,3
1610213060245,2,1
1610222133174,12,5
1610232429125,7,3
1610245459192,11,1
1610251034267,7,3
1610261413172,6,7
1610271330176,4,6
1610282739176,3,6
1610293645203,8,0
161030513960,8,0
161031331130,1,0
1610323751143,7,0
1610331840124,14,4
1610342836160,4,0
161035292892,14,2
1610363431120,7,0
161037254871,7,0
161038291681,3,0
161039332573,8,2
1610402236123,7,3
1610413649112,8,2
1610423516130,5,0
161043273131,17,0
1610441923110,10,1
1610453137131,7,1
1610463441171,9,4
161047272193,6,2
161048402832,4,0
161049483560,6,1
161050493941,11,2
1610511751253,14,4
1610522442311,6,3
16105318342610,7,0
1610542034142,8,4
1610555433150,5,0
161056593792,6,2
1610572661182,13,2
1610581421101,4,0
1610593650221,6,2
1610603047211,2,4
1610614161212,9,4
1610621657211,11,2
1610631453180,0,4
1610641947392,4,0
1610652151283,4,3
1610662352272,12,2
1610674066194,5,3
1610683448252,3,1
1610693846300,5,2
1610703828314,3,5
1610711555360,6,6
1610723758302,7,2
1610734776341,2,1
1610744062268,10,11
1610752051152,8,2
1610761949171,13,3
1619011031153,6,0
1619022544150,7,0
1619033652273,9,2
1619045592172,4,3
1619052837211,5,1
1619065239164,3,4
1619079882198,5,6
16190871493,3,0
161909623972,5,2
1619101933132,3,1
1619113350110,12,0
161912713152,8,0
1619134933112,5,0
161914373461,4,1
1619153442221,5,3
1619163243183,7,1
1619172549232,5,1
1619183262275,4,2
1619192349213,8,0
1619205173112,7,2
1619212839274,14,1
1619223473141,7,0
1616013239183,5,0
1616023525124,6,3
161603312341,7,0
1616044838212,7,2
1616053173343,4,2
1617011145372,2,1
161301101931,2,3
1620011928193,6,4
1620022239261,9,7
1620031248180,6,3
1620041117155,11,0
162005132183,3,7
1620062436384,9,3
1620071527294,7,3
1620082042241,9,2
1620093191411,3,3
1620102354294,6,1
1620113256316,8,9
1620123266512,6,5
1620132958313,12,6
1620146482151,11,0
1620155378211,4,7
1620162632251,5,0
1620172142267,7,0
1620181540270,5,2
1620192150270,20,4
1620202016101,6,4
1620213355191,4,4
1620223039222,12,2
1620232842161,15,0
1620242844185,15,2
1620253663234,8,3
1620263383276,19,6
1620272261213,10,1
1620283877254,14,10
1620293956113,18,6
1620302943215,4,2
1620312743142,5,3
1620322355135,3,0
162033112693,1,1
1620343038237,13,3
1620351948271,10,6
1620363143104,9,7
1620372835163,10,3
1620383051174,7,5
1620391649301,7,4
1620402571134,5,3
1620414064241,8,6
1620422557191,6,2
1620433343193,6,0
1620443149191,8,4
1620453034304,5,9
1620462055321,6,5
1620472236222,6,5
1620482639154,5,3
1620492848260,13,4
1620503434210,15,6
1620512042181,15,5
1620521873121,12,2
1620532254112,9,3
1620542360143,10,1
1620553566232,11,1
162056233093,13,6
162057394373,0,7
1620583528167,11,2
162059313786,8,8
1620602547100,10,4
1620612939140,5,1
1620622018223,6,2
1629014145141,12,5
1629023642100,4,0
1629032354361,10,2
1629041545270,10,3
1629051933282,8,3
1629064061221,13,1
1629071775190,7,0
1629082454224,10,3
1629093861293,19,3
162910446080,16,4
1629114666150,26,2
162912274682,10,1
1629133848171,12,2
1629144471143,22,6
1629154359150,13,5
1629163773132,15,4
1629174163181,25,3
1629182446181,4,0
1626012528160,3,2
1626022946211,10,1
1626033551290,9,4
1626042855252,13,4
1626053046142,12,5
162701833200,1,0
16230141132,1,3
16250161111,4,4
16100145226,41,12
16100244141,20,6
16100375944,23,4
16100485049,31,3
16100557657,36,8
16100667235,47,4
16100774037,33,2
16100835843,27,1
16100974723,29,11
16101034324,49,2
16101153932,38,4
16101246238,55,8
16101374220,23,4
16101434412,46,2
16101534318,60,2
16101665222,72,2
1610177319,37,3
16101873127,17,6
16101974432,23,0
161020153827,23,2
16102195527,31,1
16102253322,25,6
16102372414,28,5
16102436120,58,4
161025153023,15,4
16102651712,18,7
16102763317,12,6
161028103425,26,3
16102954821,37,1
16103013611,55,1
161031085,35,0
16103245510,42,1
16103394110,22,10
16103403715,28,4
16103512816,34,5
16103633215,33,1
16103724712,26,2
1610382198,28,0
1610392258,40,3
16104033713,27,3
16104154614,41,2
16104201812,39,0
1610436322,37,2
16104412714,21,1
16104513415,37,3
16104654519,33,4
16104742210,31,1
1610481284,42,2
1610490359,50,2
1610504369,52,5
16105155028,24,7
16105234829,25,2
16105384023,21,3
16105483313,25,3
16105523217,54,2
1610562358,69,1
16105745326,35,4
16105812111,16,0
16105934727,36,4
16106034918,31,4
16106156222,39,10
16106215922,21,5
16106305320,14,2
16106434941,15,3
16106555230,20,3
16106615033,30,4
16106766022,43,6
16106834727,34,2
16106914632,40,2
16107073427,37,4
16107135240,17,7
16107226133,37,3
16107327442,42,1
161074115929,49,10
16107544320,25,6
16107635020,23,6
16190132819,14,1
16190214115,31,3
16190354733,41,3
16190419217,59,4
16190553619,30,3
16190653323,52,5
16190798124,99,5
16190851410,7,0
1619094388,64,3
16191043412,19,3
16191124718,37,2
16191243111,69,2
16191323313,52,0
1619141277,42,6
16191514124,37,4
16191664122,32,3
16191734823,29,2
16191866329,30,4
16191944129,28,2
16192037310,57,3
16192143927,36,7
16192216622,38,2
16160133820,36,0
16160222617,36,4
1616031263,34,2
16160433918,55,3
16160536837,34,5
16170154835,9,1
1613017186,4,3
16100153625,40,11
16100239348,18,4
16100355850,21,3
16100446457,31,3
16100571266,37,7
16100669441,45,6
16100739839,31,2
16100855147,27,2
16100949627,25,10
16101039128,50,3
16101134242,35,5
16101258443,55,7
16101338424,25,5
16101441216,46,2
16101540521,59,1
16101651226,74,1
16101729218,33,5
16101824635,17,6
16101933446,22,1
16102048628,22,1
16102163528,26,1
16102230326,25,7
16102325519,25,6
16102455328,56,4
16102521646,12,2
1610269228,14,6
16102727531,9,5
16102834823,28,5
16102950621,34,1
16103037010,56,1
161031605,37,0
16103250315,43,1
16103340419,19,10
16103432122,25,4
16103529114,34,6
16103630418,32,0
16103746215,24,1
1610381619,31,0
16103924210,39,3
16104031320,27,2
16104146216,43,1
16104216013,40,0
1610433164,37,1
16104422017,23,2
16104537513,32,3
16104639625,32,4
16104719711,30,1
1610482933,41,1
1610493406,55,1
16105036310,51,6
16105142534,26,7
16105240237,26,2
16105338924,21,3
16105431616,21,8
16105538318,45,3
16105631310,69,2
16105751529,35,2
16105820014,17,0
16105947227,37,4
16106041429,26,5
16106154636,37,5
16106247429,20,8
16106347120,18,3
16106444442,16,5
16106547631,23,3
16106647236,29,4
16106753436,39,5
16106843331,34,2
16106942233,41,3
16107028535,37,4
16107148146,16,8
16107247144,39,5
16107367147,45,1
16107451836,49,14
16107534825,23,7
16107639524,28,6
16190128319,13,2
16190243115,29,3
16190347433,43,2
16190491222,56,2
16190534226,28,3
16190630429,50,5
16190779527,102,5
1619089515,7,0
16190935410,69,4
16191034215,18,3
16191141323,37,2
1619123258,70,2
16191333213,52,0
16191424214,38,5
16191532233,36,4
16191641525,31,2
16191749322,30,1
16191854634,34,4
16191940231,27,4
16192061220,61,1
16192136334,34,6
16192268118,39,3
16160131624,36,0
16160222321,35,4
1616032415,34,2
16160435622,51,4
16160559445,35,4
16170141244,10,1
16130112810,6,2
162001521718,25,3
162002819432,36,5
162003510122,46,3
1620041111324,10,0
16200551020,24,9
1620061121350,26,4
162007715830,24,1
162008717131,39,3
162009131359,72,4
162010827433,44,1
162011729346,49,8
1620121032361,51,5
1620131023246,51,7
1620141162128,70,1
162015449229,73,7
162016527126,30,0
162017623331,39,1
162018513037,32,2
1620192019132,47,3
162020516313,18,2
162021335223,49,4
162022929225,41,1
1620231723122,39,0
1620241621415,53,3
1620251233526,57,4
1620262031333,82,5
1620271219223,60,2
1620281727542,71,6
1620292230315,58,5
162030528423,40,3
162031624216,43,3
162032418022,55,0
16203311069,24,1
1620341525531,36,2
1620351118224,51,5
1620361226317,39,7
1620371227225,26,3
162038830320,48,5
162039618231,46,3
162040527320,64,2
162041833335,57,7
162042624121,57,1
162043730126,39,1
162044928224,45,3
162045629338,27,9
162046818240,49,2
162047822030,28,5
162048720723,34,1
1620491528130,43,2
1620502028123,34,4
1620512017122,38,3
1620521517115,67,3
1620531116115,54,4
1620541324422,56,1
1620551436129,57,1
1620561122215,27,7
16205704238,38,8
1620581230618,30,3
1620591336311,29,6
162060824116,42,5
162061528020,34,1
162062721026,16,1
1629011042219,40,5
162902734014,37,0
1629031117746,44,1
1629041013437,36,0
162905920325,32,4
1629061443127,51,2
162907814136,61,0
1629081024430,46,3
1629092037134,60,1
1629101741116,54,3
1629113041223,58,2
1629121326111,42,2
1629131738022,42,1
1629142840315,66,8
1629151742219,54,1
1629162531122,58,7
1629173141026,51,2
162918821223,38,1
162601322022,24,3
1626021228126,41,0
1626031225130,57,3
1626041329230,50,3
1626051725420,40,3
16270108024,29,4
1623013333,9,3
1625014534,9,2
162001242126,4,4
162002242740,3,10
162003141849,0,4
162004142016,5,4
162005121025,2,10
162006294832,2,3
162007193225,6,3
162008163542,1,4
162009268360,0,2
162010313541,7,3
162011325047,4,9
162012306558,6,3
162013225746,5,9
162014642778,2,2
162015572671,3,7
162016302530,2,2
162017232444,9,3
162018172839,2,3
162019252858,2,9
162020141522,2,4
162021282754,1,6
162022262747,5,2
162023252343,5,6
162024321454,6,6
162025302865,7,7
162026393091,7,7
162027212563,5,4
162028313780,6,14
162029422062,2,7
162030252150,4,3
162031241747,1,5
162032192355,0,2
16203391325,3,1
162034262353,7,5
162035172756,3,8
162036371838,2,8
162037262134,9,5
162038262357,2,6
162039202359,2,3
162040211972,6,3
162041332375,4,8
162042231962,1,5
162043301755,1,1
162044321957,1,3
162045263344,2,7
162046223757,0,3
162047202542,3,3
162048211744,8,2
162049283152,2,6
162050362840,2,4
162051232443,4,7
162052181480,1,5
162053211554,5,6
162054232264,4,2
162055392767,1,4
162056221430,7,11
162057391041,2,7
162058352033,6,5
162059321439,5,8
162060241645,3,8
162061281345,0,2
162062192524,1,2
162901441847,5,4
162902341541,2,0
162903254550,3,3
162904144037,4,5
162905203431,2,6
162906402961,2,6
162907162774,3,0
162908192761,4,6
162909374166,3,6
162910421366,3,8
162911452861,1,10
162912261449,4,1
162913382251,2,5
162914482172,5,14
162915431665,3,8
162916361976,2,11
162917412771,6,6
162918232144,3,2
162601242721,0,2
162602282647,4,3
162603253465,1,3
162604302857,7,5
162605291452,6,8
16270182132,0,4
162301768,2,1
1625011078,0,2
1710011256,3,3
1710021251,7,5
1710031840,2,4
17100402,0,0
1710051241,5,4
1710062860,9,3
1710073056,18,2
1710081538,3,0
171009935,2,0
1710101920,1,2
171011747,1,1
1710122360,2,1
1710133729,11,7
1710142545,8,5
1710153930,12,7
1710161967,1,2
1710171967,1,1
1710182563,7,4
1710192865,1,5
1710203859,2,5
1710213657,9,3
1710222236,9,4
1710233960,11,4
1710242631,8,3
1710253733,8,7
1710262681,8,2
1710272356,2,2
1710281044,2,2
1710291326,1,0
1710301221,0,0
171031421,1,1
171032829,2,0
1710331430,0,2
1710341313,1,1
1710351632,7,1
1710362051,1,1
17103737,0,0
1710382542,7,2
1710392647,9,2
1710401559,4,2
1710412962,5,3
1710421864,1,2
1710431356,2,3
1710442867,12,6
1710453256,14,5
1710461448,10,1
1710471947,6,1
1710482360,3,2
1710494456,16,2
1710505481,11,0
1710519646,22,6
1710527632,21,7
1710535629,22,5
1710543912,7,5
1710551926,4,3
1710563216,23,1
1710575529,21,6
1710585434,18,4
1710593926,15,4
1710604029,15,3
1710616038,31,5
1710625522,26,7
1710636823,18,2
1710646930,24,4
1710655219,28,3
1710668536,19,11
1710677640,32,8
1710685621,20,0
1710697227,27,4
1710707643,25,2
1710718931,24,5
1710728734,22,8
1710739128,22,8
1710746024,12,3
1710755127,15,9
1710768225,30,5
1710775449,13,2
1710786526,17,4
1710795532,17,5
1710807823,25,4
1719012485,3,1
1719021252,2,0
1719031657,5,4
1719041667,2,3
171905865,2,3
1719063343,3,2
1719072732,6,3
1719082424,5,2
1719092568,10,6
171910948,2,3
17191116102,2,1
1719122072,2,1
1719131880,5,5
1719141958,9,7
1719152243,1,0
171916724,2,3
1719171020,2,1
1719181027,1,1
1719191623,3,3
1719201546,3,1
1719211264,1,0
1719221755,8,2
1719232539,6,0
1719242053,8,0
1719255121,8,1
1719265125,8,1
1719275225,15,14
1719285722,11,4
1719294319,8,3
1719303731,5,0
1719312814,6,5
1719322814,10,6
1719333519,4,1
171934148,7,1
171935183,5,1
1719365537,13,3
1719374620,14,1
1719384311,11,2
1719391622,12,2
17160181204,17,5
17160272197,25,15
17160350153,10,6
1716048157,36,5
17160510764,40,7
1717012510,16,1
17130134,0,0
1715012529,6,4
1715022265,1,12
1715031413,5,1
1715043155,6,6
1720018321,17,6
1720027514,33,8
1720037519,28,6
1720044818,26,5
1720056131,19,2
1720065836,19,5
1720076635,21,6
1720085347,17,1
1720094729,27,2
1720105835,24,3
1720115832,30,3
1720123132,21,3
1720135130,36,2
1720146722,29,13
1720155650,31,6
1720165038,13,2
1720177038,17,1
1720185012,23,3
1720195119,14,2
1720206723,20,3
1720217329,25,8
1720224317,31,3
1720236413,25,7
1720244823,25,5
1720255219,31,3
1720264930,25,0
1720277237,17,4
1720285320,20,7
1720291313,6,5
1720306951,6,4
1720316033,17,4
1720325427,9,2
1720333936,11,3
1720344236,18,3
1720354825,9,6
1720363329,13,3
1720373326,12,2
1720385348,9,2
1720394539,15,5
1720403041,14,3
